,단지명,전용면적(㎡),계약년월,거래금액(만원),층,건축년도,도로명
614,평택용이2차푸르지오,84.8461,202102,"        33,000",18,2010,현신3길 76
615,평택용이2차푸르지오,100.0633,202102,"        39,000",12,2010,현신3길 76
616,평택용이2차푸르지오,129.9693,202102,"        47,500",9,2010,현신3길 76
254,평택용이2차푸르지오,84.8461,202202,"        41,500",7,2010,현신3길 76
687,평택용이금호어울림1단지,84.9977,202002,"        23,500",10,2015,현촌3길 21
688,평택용이금호어울림1단지,84.9977,202002,"        25,300",16,2015,현촌3길 21
689,평택용이금호어울림1단지,67.5496,202002,"        21,000",9,2015,현촌3길 21
690,평택용이금호어울림1단지,84.9936,202002,"        25,700",19,2015,현촌3길 21
691,평택용이금호어울림1단지,84.9936,202002,"        26,100",21,2015,현촌3길 21
692,평택용이금호어울림1단지,84.9954,202002,"        25,800",20,2015,현촌3길 21
693,평택용이금호어울림1단지,84.9967,202002,"        25,000",15,2015,현촌3길 21
694,평택용이금호어울림1단지,84.9986,202002,"        30,000",12,2015,현촌3길 21
695,평택용이금호어울림1단지,84.9822,202002,"        24,000",3,2015,현촌3길 21
696,평택용이금호어울림1단지,84.9986,202002,"        26,000",4,2015,현촌3길 21
697,평택용이금호어울림1단지,84.9967,202002,"        24,000",18,2015,현촌3길 21
698,평택용이금호어울림1단지,67.1879,202002,"        23,000",20,2015,현촌3길 21
699,평택용이금호어울림1단지,84.9977,202002,"        25,700",13,2015,현촌3길 21
700,평택용이금호어울림1단지,84.9986,202002,"        25,500",1,2015,현촌3길 21
701,평택용이금호어울림1단지,67.5496,202002,"        22,000",21,2015,현촌3길 21
702,평택용이금호어울림1단지,84.9986,202002,"        28,000",10,2015,현촌3길 21
703,평택용이금호어울림1단지,67.5496,202002,"        22,000",3,2015,현촌3길 21
704,평택용이금호어울림1단지,84.9936,202003,"        25,200",5,2015,현촌3길 21
617,평택용이금호어울림1단지,84.9967,202102,"        34,000",8,2015,현촌3길 21
618,평택용이금호어울림1단지,84.9967,202102,"        29,300",2,2015,현촌3길 21
619,평택용이금호어울림1단지,67.5496,202102,"        27,800",18,2015,현촌3길 21
620,평택용이금호어울림1단지,67.5496,202102,"        29,000",12,2015,현촌3길 21
621,평택용이금호어울림1단지,84.9936,202102,"        30,000",2,2015,현촌3길 21
622,평택용이금호어울림1단지,84.9986,202102,"        33,400",7,2015,현촌3길 21
623,평택용이금호어울림1단지,67.5496,202102,"        29,800",10,2015,현촌3길 21
624,평택용이금호어울림1단지,67.5496,202102,"        26,400",2,2015,현촌3길 21
625,평택용이금호어울림1단지,84.9986,202102,"        35,000",4,2015,현촌3길 21
626,평택용이금호어울림1단지,84.9986,202102,"        38,000",13,2015,현촌3길 21
627,평택용이금호어울림1단지,84.9822,202102,"        35,000",11,2015,현촌3길 21
628,평택용이금호어울림1단지,84.9954,202102,"        35,000",23,2015,현촌3길 21
629,평택용이금호어울림1단지,84.9986,202102,"        35,500",5,2015,현촌3길 21
630,평택용이금호어울림1단지,67.1879,202102,"        27,900",6,2015,현촌3길 21
631,평택용이금호어울림1단지,84.9977,202102,"        33,500",16,2015,현촌3길 21
632,평택용이금호어울림1단지,84.9954,202102,"        35,500",15,2015,현촌3길 21
633,평택용이금호어울림1단지,84.9986,202102,"        36,900",10,2015,현촌3길 21
634,평택용이금호어울림1단지,67.1879,202102,"        27,000",2,2015,현촌3길 21
635,평택용이금호어울림1단지,67.1879,202102,"        27,000",16,2015,현촌3길 21
636,평택용이금호어울림1단지,67.1879,202102,"        28,000",7,2015,현촌3길 21
637,평택용이금호어울림1단지,84.9967,202102,"        36,000",11,2015,현촌3길 21
638,평택용이금호어울림1단지,84.9822,202102,"        31,800",1,2015,현촌3길 21
639,평택용이금호어울림1단지,84.9954,202102,"        32,000",8,2015,현촌3길 21
640,평택용이금호어울림1단지,67.5496,202102,"        28,000",8,2015,현촌3길 21
641,평택용이금호어울림1단지,67.1879,202102,"        26,000",1,2015,현촌3길 21
642,평택용이금호어울림1단지,84.9936,202102,"        33,000",13,2015,현촌3길 21
255,평택용이금호어울림1단지,67.1879,202202,"        34,800",5,2015,현촌3길 21
256,평택용이금호어울림1단지,67.5496,202202,"        36,500",14,2015,현촌3길 21
257,평택용이금호어울림1단지,84.9967,202202,"        44,700",19,2015,현촌3길 21
258,평택용이금호어울림1단지,84.9986,202202,"        40,700",1,2015,현촌3길 21
259,평택용이금호어울림1단지,84.9977,202202,"        43,000",8,2015,현촌3길 21
705,평택용이금호어울림2단지,84.9986,202002,"        25,800",14,2015,현촌1로 8
706,평택용이금호어울림2단지,84.9986,202002,"        27,000",8,2015,현촌1로 8
707,평택용이금호어울림2단지,84.9986,202002,"        27,650",18,2015,현촌1로 8
708,평택용이금호어울림2단지,84.9967,202002,"        27,700",12,2015,현촌1로 8
709,평택용이금호어울림2단지,84.9967,202002,"        26,000",9,2015,현촌1로 8
710,평택용이금호어울림2단지,84.9986,202002,"        27,500",9,2015,현촌1로 8
711,평택용이금호어울림2단지,84.9986,202002,"        25,000",1,2015,현촌1로 8
712,평택용이금호어울림2단지,84.9967,202002,"        25,600",6,2015,현촌1로 8
713,평택용이금호어울림2단지,84.9967,202002,"        29,500",10,2015,현촌1로 8
643,평택용이금호어울림2단지,84.9967,202102,"        31,500",1,2015,현촌1로 8
644,평택용이금호어울림2단지,84.9822,202102,"        35,000",10,2015,현촌1로 8
645,평택용이금호어울림2단지,84.9822,202102,"        34,900",4,2015,현촌1로 8
646,평택용이금호어울림2단지,84.9986,202102,"        35,000",16,2015,현촌1로 8
647,평택용이금호어울림2단지,84.9967,202102,"        32,000",4,2015,현촌1로 8
648,평택용이금호어울림2단지,84.9986,202102,"        32,800",9,2015,현촌1로 8
649,평택용이금호어울림2단지,84.9967,202102,"        32,000",2,2015,현촌1로 8
650,평택용이금호어울림2단지,84.9967,202102,"        38,500",9,2015,현촌1로 8
651,평택용이금호어울림2단지,113.9969,202102,"        47,000",7,2015,현촌1로 8
652,평택용이금호어울림2단지,84.9986,202102,"        34,500",3,2015,현촌1로 8
653,평택용이금호어울림2단지,84.9967,202102,"        35,000",3,2015,현촌1로 8
654,평택용이금호어울림2단지,84.9986,202102,"        38,100",7,2015,현촌1로 8
655,평택용이금호어울림2단지,84.9967,202102,"        30,000",1,2015,현촌1로 8
793,평택장안마을코오롱하늘채,84.8821,202002,"        21,500",4,2013,추담로 58-78
794,평택장안마을코오롱하늘채,84.8797,202002,"        22,800",5,2013,추담로 58-78
795,평택장안마을코오롱하늘채,84.8797,202002,"        22,900",7,2013,추담로 58-78
796,평택장안마을코오롱하늘채,84.8797,202002,"        22,900",5,2013,추담로 58-78
797,평택장안마을코오롱하늘채,84.8797,202002,"        25,900",9,2013,추담로 58-78
798,평택장안마을코오롱하늘채,84.8797,202002,"        22,200",3,2013,추담로 58-78
799,평택장안마을코오롱하늘채,84.8821,202002,"        22,950",2,2013,추담로 58-78
800,평택장안마을코오롱하늘채,84.8821,202002,"        24,700",9,2013,추담로 58-78
801,평택장안마을코오롱하늘채,84.8797,202002,"        23,200",18,2013,추담로 58-78
802,평택장안마을코오롱하늘채,67.6623,202002,"        20,950",3,2013,추담로 58-78
767,평택장안마을코오롱하늘채,84.8797,202102,"        23,400",2,2013,추담로 58-78
768,평택장안마을코오롱하늘채,114.3132,202102,"        36,300",9,2013,추담로 58-78
769,평택장안마을코오롱하늘채,84.9448,202102,"        26,700",11,2013,추담로 58-78
770,평택장안마을코오롱하늘채,84.8821,202102,"        26,600",18,2013,추담로 58-78
771,평택장안마을코오롱하늘채,84.8821,202102,"        25,800",2,2013,추담로 58-78
772,평택장안마을코오롱하늘채,84.8797,202102,"        26,500",8,2013,추담로 58-78
773,평택장안마을코오롱하늘채,84.9448,202102,"        27,400",3,2013,추담로 58-78
774,평택장안마을코오롱하늘채,114.3132,202102,"        35,900",7,2013,추담로 58-78
775,평택장안마을코오롱하늘채,84.9448,202102,"        26,500",13,2013,추담로 58-78
776,평택장안마을코오롱하늘채,84.8797,202102,"        27,000",15,2013,추담로 58-78
777,평택장안마을코오롱하늘채,84.9448,202102,"        27,000",19,2013,추담로 58-78
778,평택장안마을코오롱하늘채,67.9987,202102,"        22,000",4,2013,추담로 58-78
779,평택장안마을코오롱하늘채,84.8821,202102,"        27,500",5,2013,추담로 58-78
780,평택장안마을코오롱하늘채,84.9448,202102,"        27,500",16,2013,추담로 58-78
781,평택장안마을코오롱하늘채,84.9448,202102,"        27,000",14,2013,추담로 58-78
782,평택장안마을코오롱하늘채,84.8797,202102,"        27,900",13,2013,추담로 58-78
783,평택장안마을코오롱하늘채,84.8797,202102,"        26,900",12,2013,추담로 58-78
784,평택장안마을코오롱하늘채,84.9448,202102,"        27,000",13,2013,추담로 58-78
785,평택장안마을코오롱하늘채,84.8797,202102,"        30,000",8,2013,추담로 58-78
786,평택장안마을코오롱하늘채,84.9448,202102,"        27,200",16,2013,추담로 58-78
787,평택장안마을코오롱하늘채,84.8797,202102,"        26,800",10,2013,추담로 58-78
788,평택장안마을코오롱하늘채,67.9987,202102,"        23,900",13,2013,추담로 58-78
789,평택장안마을코오롱하늘채,84.8797,202102,"        26,900",9,2013,추담로 58-78
790,평택장안마을코오롱하늘채,84.9448,202102,"        25,950",18,2013,추담로 58-78
791,평택장안마을코오롱하늘채,84.8797,202102,"        26,800",4,2013,추담로 58-78
792,평택장안마을코오롱하늘채,84.8797,202103,"        28,000",9,2013,추담로 58-78
967,평택지제역동문굿모닝힐맘시티1단지,59.7056,202002,"        23,020",5,2019,신촌1로 9
972,평택지제역동문굿모닝힐맘시티1단지,74.766,202102,"        37,300",14,2019,신촌1로 9
973,평택지제역동문굿모닝힐맘시티1단지,74.766,202102,"        37,300",14,2019,신촌1로 9
974,평택지제역동문굿모닝힐맘시티1단지,84.9718,202102,"        38,000",3,2019,신촌1로 9
975,평택지제역동문굿모닝힐맘시티1단지,59.7109,202102,"        25,000",2,2019,신촌1로 9
976,평택지제역동문굿모닝힐맘시티1단지,59.9845,202102,"        33,000",7,2019,신촌1로 9
977,평택지제역동문굿모닝힐맘시티1단지,59.7109,202102,"        30,000",4,2019,신촌1로 9
978,평택지제역동문굿모닝힐맘시티1단지,59.7056,202102,"        27,500",1,2019,신촌1로 9
979,평택지제역동문굿모닝힐맘시티1단지,59.7056,202102,"        26,000",16,2019,신촌1로 9
980,평택지제역동문굿모닝힐맘시티1단지,59.7056,202102,"        27,500",22,2019,신촌1로 9
981,평택지제역동문굿모닝힐맘시티1단지,59.9845,202102,"        26,000",5,2019,신촌1로 9
982,평택지제역동문굿모닝힐맘시티1단지,59.7056,202102,"        25,500",4,2019,신촌1로 9
983,평택지제역동문굿모닝힐맘시티1단지,74.766,202102,"        30,500",7,2019,신촌1로 9
984,평택지제역동문굿모닝힐맘시티1단지,59.9845,202102,"        28,950",20,2019,신촌1로 9
985,평택지제역동문굿모닝힐맘시티1단지,84.9718,202103,"        40,000",23,2019,신촌1로 9
968,평택지제역동문굿모닝힐맘시티2단지,59.7056,202002,"        23,300",23,2019,신촌3로 12
969,평택지제역동문굿모닝힐맘시티2단지,59.7056,202002,"        20,610",14,2019,신촌3로 12
970,평택지제역동문굿모닝힐맘시티2단지,74.766,202002,"        27,300",16,2019,신촌3로 12
971,평택지제역동문굿모닝힐맘시티2단지,73.4148,202002,"        26,860",18,2019,신촌3로 12
986,평택지제역동문굿모닝힐맘시티2단지,59.7056,202102,"        31,800",25,2019,신촌3로 12
987,평택지제역동문굿모닝힐맘시티2단지,74.766,202102,"        30,000",15,2019,신촌3로 12
988,평택지제역동문굿모닝힐맘시티2단지,84.9718,202102,"        37,000",10,2019,신촌3로 12
989,평택지제역동문굿모닝힐맘시티2단지,84.9718,202102,"        43,000",13,2019,신촌3로 12
990,평택지제역동문굿모닝힐맘시티2단지,73.4148,202102,"        33,000",7,2019,신촌3로 12
991,평택지제역동문굿모닝힐맘시티2단지,59.7056,202102,"        25,900",3,2019,신촌3로 12
992,평택지제역동문굿모닝힐맘시티2단지,74.766,202102,"        37,000",9,2019,신촌3로 12
993,평택지제역동문굿모닝힐맘시티2단지,84.9718,202102,"        45,900",26,2019,신촌3로 12
994,평택지제역동문굿모닝힐맘시티2단지,59.7109,202102,"        32,000",18,2019,신촌3로 12
408,평택지제역동문굿모닝힐맘시티2단지,84.9718,202202,"        51,000",22,2019,신촌3로 12
409,평택지제역동문굿모닝힐맘시티3단지,74.766,202202,"        32,000",15,2021,신촌5로 20
972,평택지제역동문굿모닝힐맘시티4단지,59.7056,202002,"        20,000",10,2019,신촌5로 56
973,평택지제역동문굿모닝힐맘시티4단지,84.9718,202002,"        30,950",18,2019,신촌5로 56
995,평택지제역동문굿모닝힐맘시티4단지,59.7056,202102,"        28,000",5,2019,신촌5로 56
996,평택지제역동문굿모닝힐맘시티4단지,84.9718,202102,"        40,000",14,2019,신촌5로 56
997,평택지제역동문굿모닝힐맘시티4단지,84.9718,202102,"        41,000",2,2019,신촌5로 56
998,평택지제역동문굿모닝힐맘시티4단지,73.4148,202102,"        32,000",9,2019,신촌5로 56
999,평택지제역동문굿모닝힐맘시티4단지,74.766,202102,"        39,400",15,2019,신촌5로 56
1000,평택지제역동문굿모닝힐맘시티4단지,59.9845,202102,"        29,000",10,2019,신촌5로 56
1001,평택지제역동문굿모닝힐맘시티4단지,84.9718,202102,"        45,000",11,2019,신촌5로 56
1002,평택지제역동문굿모닝힐맘시티4단지,59.7056,202102,"        33,000",15,2019,신촌5로 56
1003,평택지제역동문굿모닝힐맘시티4단지,74.6181,202102,"        36,000",16,2019,신촌5로 56
1004,평택지제역동문굿모닝힐맘시티4단지,59.7056,202102,"        30,900",3,2019,신촌5로 56
1005,평택지제역동문굿모닝힐맘시티4단지,84.9718,202102,"        38,000",17,2019,신촌5로 56
1006,평택지제역동문굿모닝힐맘시티4단지,59.7056,202102,"        28,500",8,2019,신촌5로 56
1007,평택지제역동문굿모닝힐맘시티4단지,59.7056,202102,"        28,500",8,2019,신촌5로 56
1008,평택지제역동문굿모닝힐맘시티4단지,59.9845,202102,"        33,000",13,2019,신촌5로 56
936,평택청북이안아파트,84.9826,202102,"        18,000",14,2011, 91
937,평택청북이안아파트,84.9578,202102,"        18,500",11,2011, 91
938,평택청북이안아파트,84.9826,202102,"        17,500",1,2011, 91
394,평택청북이안아파트,84.9742,202202,"        28,500",5,2011, 91
960,평택청북이지더원,75.8279,202002,"        22,400",19,2016,안청로4길 42
939,평택청북이지더원,75.8279,202102,"        21,700",5,2016,안청로4길 42
940,평택청북이지더원,76.8266,202102,"        21,250",15,2016,안청로4길 42
941,평택청북이지더원,76.8266,202102,"        23,000",15,2016,안청로4길 42
942,평택청북이지더원,76.8266,202102,"        19,500",5,2016,안청로4길 42
943,평택청북이지더원,76.8266,202102,"        21,500",2,2016,안청로4길 42
944,평택청북이지더원,75.8279,202102,"        23,500",22,2016,안청로4길 42
945,평택청북이지더원,76.8266,202102,"        23,300",9,2016,안청로4길 42
946,평택청북이지더원,75.8279,202102,"        23,300",16,2016,안청로4길 42
947,평택청북이지더원,76.8266,202102,"        21,250",1,2016,안청로4길 42
948,평택청북이지더원,76.8266,202102,"        23,400",20,2016,안청로4길 42
395,평택청북이지더원,76.8266,202202,"        30,000",2,2016,안청로4길 42
961,평택청북한양수자인,84.9653,202002,"        23,000",17,2016, 51
962,평택청북한양수자인,84.9653,202002,"        22,600",13,2016, 51
949,평택청북한양수자인,84.9653,202102,"        21,900",4,2016, 51
950,평택청북한양수자인,84.9653,202102,"        22,900",7,2016, 51
951,평택청북한양수자인,84.9653,202102,"        22,500",7,2016, 51
952,평택청북한양수자인,84.9653,202102,"        22,800",12,2016, 51
953,평택청북한양수자인,84.9898,202102,"        21,000",7,2016, 51
954,평택청북한양수자인,84.9653,202102,"        22,400",4,2016, 51
955,평택청북한양수자인,84.9898,202102,"        20,000",11,2016, 51
956,평택청북한양수자인,84.9653,202102,"        23,800",12,2016, 51
396,평택청북한양수자인,84.9653,202202,"        36,000",16,2016, 51
397,평택청북한양수자인,84.9898,202202,"        30,000",1,2016, 51
398,평택청북한양수자인,84.9653,202202,"        39,000",15,2016, 51
451,평택포승골든포트,20.57,202202,"         4,600",11,2018,여술1길 103
458,평택효성해링턴플레이스1단지,72.65,202002,"        28,100",6,2019,소사3로 53
438,평택효성해링턴플레이스1단지,72.768,202102,"        34,900",5,2019,소사3로 53
439,평택효성해링턴플레이스1단지,72.65,202102,"        30,000",2,2019,소사3로 53
440,평택효성해링턴플레이스1단지,84.793,202103,"        34,500",24,2019,소사3로 53
459,평택효성해링턴플레이스2단지,59.876,202002,"        23,800",6,2019,소사3로 22
460,평택효성해링턴플레이스2단지,59.875,202002,"        23,800",16,2019,소사3로 22
461,평택효성해링턴플레이스2단지,59.875,202002,"        20,000",12,2019,소사3로 22
462,평택효성해링턴플레이스2단지,84.772,202002,"        31,400",14,2019,소사3로 22
441,평택효성해링턴플레이스2단지,84.793,202102,"        35,600",4,2019,소사3로 22
442,평택효성해링턴플레이스2단지,59.875,202102,"        27,500",18,2019,소사3로 22
443,평택효성해링턴플레이스2단지,84.772,202102,"        40,000",2,2019,소사3로 22
444,평택효성해링턴플레이스2단지,59.979,202102,"        27,500",4,2019,소사3로 22
445,평택효성해링턴플레이스2단지,84.772,202102,"        43,000",14,2019,소사3로 22
446,평택효성해링턴플레이스2단지,103.744,202102,"        51,500",6,2019,소사3로 22
447,평택효성해링턴플레이스2단지,103.744,202102,"        53,000",17,2019,소사3로 22
448,평택효성해링턴플레이스2단지,72.768,202102,"        36,500",17,2019,소사3로 22
449,평택효성해링턴플레이스2단지,59.875,202102,"        27,800",16,2019,소사3로 22
450,평택효성해링턴플레이스2단지,72.768,202102,"        35,800",3,2019,소사3로 22
451,평택효성해링턴플레이스2단지,59.979,202102,"        27,200",4,2019,소사3로 22
452,평택효성해링턴플레이스2단지,84.786,202102,"        45,000",12,2019,소사3로 22
453,평택효성해링턴플레이스2단지,59.875,202102,"        32,300",25,2019,소사3로 22
454,평택효성해링턴플레이스2단지,72.768,202102,"        35,000",7,2019,소사3로 22
455,평택효성해링턴플레이스2단지,59.875,202102,"        28,000",27,2019,소사3로 22
456,평택효성해링턴플레이스2단지,84.772,202102,"        40,000",3,2019,소사3로 22
457,평택효성해링턴플레이스2단지,72.797,202102,"        40,000",20,2019,소사3로 22
458,평택효성해링턴플레이스2단지,84.772,202102,"        50,000",13,2019,소사3로 22
217,평택효성해링턴플레이스2단지,72.797,202202,"        41,000",5,2019,소사3로 22
218,평택효성해링턴플레이스2단지,72.65,202202,"        40,000",21,2019,소사3로 22
219,평택효성해링턴플레이스2단지,59.875,202202,"        38,500",19,2019,소사3로 22
220,평택효성해링턴플레이스2단지,59.979,202202,"        36,000",11,2019,소사3로 22
1015,포승삼부르네상스1단지,59.9642,202002,"        10,800",12,2005,포승공단순환로 403
1016,포승삼부르네상스1단지,41.1865,202002,"        10,000",7,2005,포승공단순환로 403
1017,포승삼부르네상스1단지,59.9642,202002,"        12,500",8,2005,포승공단순환로 403
1018,포승삼부르네상스1단지,59.9642,202002,"        11,700",8,2005,포승공단순환로 403
1083,포승삼부르네상스1단지,59.9642,202102,"        13,000",3,2005,포승공단순환로 403
1084,포승삼부르네상스1단지,59.9642,202102,"        11,000",2,2005,포승공단순환로 403
1085,포승삼부르네상스1단지,59.9642,202102,"        12,500",2,2005,포승공단순환로 403
1086,포승삼부르네상스1단지,59.9642,202102,"        11,300",1,2005,포승공단순환로 403
1087,포승삼부르네상스1단지,59.9642,202102,"        13,800",10,2005,포승공단순환로 403
1088,포승삼부르네상스1단지,59.9642,202102,"        12,100",5,2005,포승공단순환로 403
1089,포승삼부르네상스1단지,41.1865,202102,"        10,600",11,2005,포승공단순환로 403
1090,포승삼부르네상스1단지,59.9642,202102,"        12,700",10,2005,포승공단순환로 403
1091,포승삼부르네상스1단지,59.9642,202102,"        12,800",9,2005,포승공단순환로 403
1092,포승삼부르네상스1단지,59.9642,202102,"        13,500",8,2005,포승공단순환로 403
1093,포승삼부르네상스1단지,59.9642,202102,"        14,000",10,2005,포승공단순환로 403
1094,포승삼부르네상스1단지,59.9642,202102,"        12,700",2,2005,포승공단순환로 403
1095,포승삼부르네상스1단지,59.9642,202102,"        13,500",8,2005,포승공단순환로 403
1096,포승삼부르네상스1단지,59.9642,202102,"        13,300",8,2005,포승공단순환로 403
1097,포승삼부르네상스1단지,59.9642,202102,"        11,500",1,2005,포승공단순환로 403
452,포승삼부르네상스1단지,59.9642,202202,"        16,500",11,2005,포승공단순환로 403
453,포승삼부르네상스1단지,59.9642,202202,"        16,500",8,2005,포승공단순환로 403
454,포승삼부르네상스1단지,59.9642,202202,"        19,700",2,2005,포승공단순환로 403
455,포승삼부르네상스1단지,59.9642,202202,"        22,500",10,2005,포승공단순환로 403
456,포승삼부르네상스1단지,59.9642,202202,"        22,000",10,2005,포승공단순환로 403
457,포승삼부르네상스1단지,59.9642,202202,"        22,000",9,2005,포승공단순환로 403
458,포승삼부르네상스1단지,59.9642,202202,"        22,000",9,2005,포승공단순환로 403
459,포승삼부르네상스1단지,59.9642,202202,"        22,000",12,2005,포승공단순환로 403
1019,포승삼부르네상스2단지,84.9978,202002,"        17,000",7,2005,여술로43번길 18
1020,포승삼부르네상스2단지,84.9978,202002,"        15,800",3,2005,여술로43번길 18
1021,포승삼부르네상스2단지,84.9978,202002,"        17,700",6,2005,여술로43번길 18
1098,포승삼부르네상스2단지,84.9978,202102,"        16,700",6,2005,여술로43번길 18
1099,포승삼부르네상스2단지,84.9978,202102,"        16,300",5,2005,여술로43번길 18
1100,포승삼부르네상스2단지,84.9978,202102,"        15,000",2,2005,여술로43번길 18
714,푸르지오1차,84.9863,202002,"        24,750",11,2009,현신3길 75
715,푸르지오1차,108.8017,202002,"        25,700",1,2009,현신3길 75
716,푸르지오1차,124.3273,202002,"        33,500",18,2009,현신3길 75
717,푸르지오1차,84.9863,202002,"        24,700",12,2009,현신3길 75
718,푸르지오1차,84.925,202002,"        26,800",14,2009,현신3길 75
656,푸르지오1차,84.925,202102,"        29,200",17,2009,현신3길 75
657,푸르지오1차,108.8017,202102,"        34,800",4,2009,현신3길 75
658,푸르지오1차,124.3273,202102,"        38,200",11,2009,현신3길 75
659,푸르지오1차,84.9863,202102,"        31,000",16,2009,현신3길 75
660,푸르지오1차,84.925,202102,"        31,000",16,2009,현신3길 75
661,푸르지오1차,108.8017,202102,"        35,000",12,2009,현신3길 75
662,푸르지오1차,84.9636,202102,"        31,000",6,2009,현신3길 75
663,푸르지오1차,108.8017,202102,"        35,000",4,2009,현신3길 75
664,푸르지오1차,124.3273,202102,"        34,800",2,2009,현신3길 75
790,한국아델리움,84.9394,202002,"        19,900",14,2005,송탄로40번길 46
791,한국아델리움,84.9394,202002,"        21,900",15,2005,송탄로40번길 46
758,한국아델리움,84.9394,202102,"        24,800",15,2005,송탄로40번길 46
759,한국아델리움,84.9394,202102,"        24,500",9,2005,송탄로40번길 46
760,한국아델리움,84.9394,202102,"        25,700",10,2005,송탄로40번길 46
761,한국아델리움,84.9394,202102,"        26,000",14,2005,송탄로40번길 46
762,한국아델리움,84.9394,202102,"        22,500",2,2005,송탄로40번길 46
1107,한라파인빌(구한라공조사원아파트),49.94,202102,"         4,800",12,1993,용소길 7-16
1108,한라파인빌(구한라공조사원아파트),49.94,202102,"         4,750",5,1993,용소길 7-16
482,한라파인빌(구한라공조사원아파트),49.94,202202,"         5,800",1,1993,용소길 7-16
279,한미,79.8,202102,"        14,000",9,1993,평택4로 89
340,한빛,118.58,202002,"        21,000",1,1997,평남로 737
341,한빛,90.81,202002,"        18,500",1,1997,평남로 737
280,한빛,90.81,202102,"        25,800",11,1997,평남로 737
281,한빛,90.81,202102,"        23,500",11,1997,평남로 737
282,한빛,90.81,202102,"        27,000",8,1997,평남로 737
283,한빛,134.87,202102,"        34,400",7,1997,평남로 737
284,한빛,90.81,202102,"        24,000",11,1997,평남로 737
133,한빛,134.87,202202,"        44,500",14,1997,평남로 737
342,한성,59.995,202002,"        11,600",13,1997,평택5로 254
285,한성,59.995,202102,"        14,400",1,1997,평택5로 254
286,한성,77.38,202102,"        19,900",14,1997,평택5로 254
287,한성,59.995,202102,"        14,900",9,1997,평택5로 254
134,한성,59.995,202202,"        20,000",4,1997,평택5로 254
135,한성,59.995,202202,"        22,000",5,1997,평택5로 254
941,한승아파트,34.4,202002,"         5,500",2,2000,동부대로 41
942,한승아파트,45.55,202002,"         9,000",12,2000,동부대로 41
943,한승아파트,34.4,202002,"         5,550",9,2000,동부대로 41
875,한승아파트,45.55,202102,"         8,000",12,2000,동부대로 41
876,한승아파트,44.46,202102,"         8,000",10,2000,동부대로 41
877,한승아파트,44.46,202102,"         8,500",7,2000,동부대로 41
878,한승아파트,34.4,202102,"         5,900",9,2000,동부대로 41
879,한승아파트,34.4,202102,"         5,000",14,2000,동부대로 41
880,한승아파트,34.4,202102,"         6,500",9,2000,동부대로 41
881,한승아파트,34.4,202102,"         5,600",2,2000,동부대로 41
882,한승아파트,34.4,202102,"         5,500",4,2000,동부대로 41
883,한승아파트,34.4,202102,"         6,400",9,2000,동부대로 41
884,한승아파트,34.4,202102,"         6,400",7,2000,동부대로 41
364,한승아파트,34.4,202202,"         6,900",2,2000,동부대로 41
365,한승아파트,34.4,202202,"         8,300",8,2000,동부대로 41
366,한승아파트,44.46,202202,"        10,500",1,2000,동부대로 41
367,한승아파트,34.4,202202,"         7,400",14,2000,동부대로 41
368,한승아파트,34.4,202202,"         7,500",3,2000,동부대로 41
369,한승아파트,34.4,202202,"         8,500",6,2000,동부대로 41
370,한승아파트,34.4,202202,"         8,500",6,2000,동부대로 41
371,한승아파트,34.4,202202,"         8,500",9,2000,동부대로 41
372,한승아파트,45.55,202202,"        10,000",2,2000,동부대로 41
373,한승아파트,34.4,202202,"         8,200",14,2000,동부대로 41
374,한승아파트,34.4,202202,"         8,500",3,2000,동부대로 41
375,한승아파트,34.4,202202,"         8,000",13,2000,동부대로 41
376,한승아파트,34.4,202202,"         8,500",3,2000,동부대로 41
377,한승아파트,45.55,202202,"        10,000",10,2000,동부대로 41
378,한승아파트,34.4,202202,"         8,800",11,2000,동부대로 41
551,한양빌리지,82.74,202102,"         9,000",3,1991,안중믿음길 9
933,한양청솔,59.65,202002,"        11,500",4,1996,지산2로 27
934,한양청솔,59.65,202003,"        10,900",5,1996,지산2로 27
855,한양청솔,59.65,202102,"        12,000",7,1996,지산2로 27
856,한양청솔,59.65,202102,"        12,000",7,1996,지산2로 27
857,한양청솔,59.65,202102,"        11,500",2,1996,지산2로 27
858,한양청솔,59.65,202102,"        12,000",3,1996,지산2로 27
356,한양청솔,59.65,202202,"        16,300",7,1996,지산2로 27
65,한일,59.4,202002,"         8,500",6,1993,경기대로 1576
66,한일,59.34,202002,"         8,500",1,1993,경기대로 1576
938,한일,59.94,202002,"         9,040",7,1996,엘지로 55
939,한일,59.94,202002,"         9,000",10,1996,엘지로 55
67,한일,59.34,202003,"         9,000",7,1993,경기대로 1576
83,한일,59.4,202102,"         9,000",7,1993,경기대로 1576
84,한일,59.34,202102,"         9,400",8,1993,경기대로 1576
85,한일,59.34,202102,"         8,750",3,1993,경기대로 1576
862,한일,59.94,202102,"        10,500",4,1996,엘지로 55
863,한일,84.65,202102,"        16,000",8,1996,엘지로 55
864,한일,59.94,202102,"        11,300",4,1996,엘지로 55
865,한일,84.65,202102,"        15,850",2,1996,엘지로 55
866,한일,59.94,202102,"        10,750",7,1996,엘지로 55
867,한일,59.94,202102,"        10,800",2,1996,엘지로 55
868,한일,84.65,202102,"        16,350",6,1996,엘지로 55
869,한일,84.65,202102,"        15,700",10,1996,엘지로 55
