행정구역별,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01
전라북도,102.9026635,101.8572402,101.0933063,101.013437,100.835267,100.8498688,100.7842734,100.5221782,100.2831196,100.1097552,99.96649381,100.0382152,100.1518056,100.2209195,100.2103761,100.1081929,100.174088,100.0544558,99.92947085,99.78761148,99.59387523,99.47965389,99.51870802,99.55714309,99.55466811,99.45239413,99.39568096,99.39865835,99.48404101,99.52099671,99.47007915,99.428805,99.45387523,99.59137378,99.7857169,99.8979324,99.97488722,99.99735971,99.95252978,99.88803042,99.79674763,99.77715989,99.74434172,99.6985196,99.68755362,99.64164742,99.61269206,99.64935984,99.71717027,99.8233323,99.85662498,99.92189991,100.0204991,100.1350441,100.2441766,100.3660686,100.5031026,100.7125641,100.8670763,101.0566868,101.2030448,101.2923808,101.2115721,101.0671683,100.8812415,100.7628856,100.4814862,100.1556067,99.85199399,99.65102934,99.6048954,99.5672823,99.50664754,99.37613889,99.09397139,98.88768618,98.51980274,98.02836486,97.66932534,97.25789532,96.87695095,96.48249551,95.98721686,95.72933596,95.42161511,95.23697311,95.22145255,95.23104612,95.29718482,95.34414453,95.34316841,95.42520017,95.67108955,95.77956253,96.00622978,96.24227903,96.52573255,97.6611423,97.94845529,98.07357799,98.24452696,98.62390665,99.05061262,100,100.9934543,102.031264,103.1160015,104.0078193,104.8455457,105.3553637,105.7455773,105.9758102,106.3481401
전주시,98.48008179,97.4949938,96.76956704,96.81256679,96.60803408,96.55053179,96.53858647,96.45043816,96.25064097,96.1398559,96.01556787,96.03633435,96.08524588,96.12769887,96.05931019,95.9156804,95.81502086,95.67565837,95.59375,95.51720205,95.49490748,95.38336656,95.38537833,95.45489441,95.53574511,95.45563959,95.4389797,95.48575386,95.61619215,95.70555141,95.6653262,95.67131696,95.8317704,96.09837245,96.45095544,96.6319526,96.90723194,97.03872933,97.0555392,97.01820013,96.98238241,96.9888068,97.0265788,97.03059753,97.06644422,97.14686442,97.19238562,97.32776091,97.47302804,97.6271876,97.67612289,97.79062678,97.98882798,98.14574281,98.29843776,98.46475245,98.5762364,98.73969901,98.89352458,99.16522547,99.3523865,99.4675231,99.3463748,99.3382597,99.35958418,99.25793256,98.88259512,98.54228889,98.33346107,98.2064401,98.30927586,98.34969992,98.32346776,98.10168678,97.83378429,97.66450374,97.2199843,96.52866731,96.09842884,95.66487796,95.15247591,94.55581198,93.60452855,93.15398638,92.58466467,92.25552927,92.16963513,92.22008016,92.37770466,92.52113917,92.58391427,92.84416167,93.29825868,93.47029573,93.91426106,94.32385665,94.91503861,97.10722015,97.50430513,97.62034093,97.82386132,98.27344688,98.77075817,100,100.9945494,102.2262174,103.5638911,104.6810073,105.7054383,106.291557,106.6915528,106.9029946,107.1789259
군산시,118.4716998,118.0952678,117.2583286,116.9827154,116.6192706,116.6067818,116.4776603,116.1016671,115.711964,115.5326593,115.3122485,115.3529805,115.5082623,115.6478565,115.7944117,115.706743,115.9729288,115.9594297,115.7052898,115.6556878,115.1373092,114.8974972,114.8745652,114.7400205,114.5353647,114.3518704,114.1767547,114.0507509,114.0678501,114.0181907,113.9125776,113.7907636,113.4971316,113.4619223,113.3771423,113.298247,113.0300885,112.8408406,112.6848143,112.4044132,112.0539713,111.8066068,111.4419765,111.1428735,110.9357527,110.4238234,110.0714621,109.8919096,109.6743994,109.5093487,109.4171841,109.2937151,109.1063364,109.0900962,109.1198952,109.1063204,109.1032722,109.1116739,108.9153135,108.6735575,108.4074381,108.2717127,107.9223238,107.2253042,106.0455813,105.7163906,104.966023,104.0879784,102.8720785,102.1277997,101.6957757,101.3006663,100.9443436,100.6990829,99.91467535,99.30150112,98.63053171,98.07455066,97.5616687,97.05072882,96.87409983,96.7413309,96.61132422,96.50867656,96.38309332,96.44690022,96.50297448,96.53615356,96.49950713,96.5195741,96.45862659,96.44024622,96.52926571,96.6333645,96.75283433,96.86890819,96.86783337,97.00160546,97.22564074,97.40416813,97.62457423,98.11345332,98.63296425,100,101.8980837,103.5776098,105.1028645,106.3853934,107.6955705,108.2333821,108.7443053,109.0279227,109.6769753
익산시,101.2917244,98.96518797,97.93017582,97.56887467,97.44333422,97.18385121,96.85480482,96.06672207,95.78253977,95.44230555,95.33553539,95.45989323,95.51147797,95.51929788,95.38657454,95.26841348,95.24041789,94.99655504,94.91683664,94.57176615,94.23254221,94.16010223,94.27990514,94.30569493,94.21560032,94.12259048,94.09963499,94.13418934,94.22020773,94.18001773,94.04903908,93.97717678,93.92970051,93.97061098,94.08805549,94.24866971,94.19550062,94.17618111,94.09699437,94.10696045,94.0958116,94.3013215,94.43237539,94.60460011,94.6747031,94.79248102,94.87160524,94.95719488,95.17710115,95.40900553,95.5735836,95.69929701,95.87900122,96.09572675,96.25825737,96.40680436,96.77705338,97.40909184,97.85184684,98.30220462,98.77231894,99.00018132,99.29623729,99.4152259,99.56118762,99.66985526,99.78626388,100.0341204,100.2901689,100.4576773,100.4813133,100.5838042,100.718681,100.7987778,100.7807681,100.8122633,100.645527,100.3669217,100.144762,99.76279243,99.43870876,99.1953104,99.12139152,99.00081985,98.91695727,98.89749279,98.76527731,98.65207185,98.63791555,98.5211356,98.47725048,98.3883832,98.49340257,98.55698561,98.66948165,98.70194807,98.83098006,99.09138168,99.28458349,99.38303572,99.51142594,99.68428808,99.81210194,100,100.310379,100.5820977,100.8773426,101.1664059,101.403801,101.7281178,102.0348693,102.3289511,102.8161923
정읍시,101.2128788,100.3956342,100.0462652,99.77694212,99.3220408,99.34162445,99.25838184,99.47079277,99.2073205,98.94834928,98.58750617,98.50280975,98.54445931,98.49126,98.63431975,98.63353213,98.63432569,98.5026422,98.38193935,98.35290941,98.33820541,98.35984696,98.39367346,98.42090366,98.44791837,98.42043214,98.41522038,98.46738003,98.51660696,98.61279888,98.65403003,98.67526708,98.79269777,98.83882711,98.95924354,98.99062549,99.03526673,98.99979821,98.93330583,98.88936455,98.86093753,98.67098443,98.59836985,98.54511738,98.51210919,98.48992419,98.51479093,98.67128332,98.69419469,98.75720933,98.74623806,98.92671925,99.07364035,99.15498237,99.30106088,99.37655792,99.42400387,99.41097315,99.39961782,99.34917124,99.27043269,99.27043269,98.92341459,98.40553014,98.16650054,97.96723436,97.74577712,97.26749022,97.12922218,97.0170958,97.00268786,97.17198328,97.33474317,97.26296258,97.3853504,97.23964384,97.31254783,97.13926362,96.90426062,96.63664904,96.34487807,96.22278678,96.51289086,96.69296675,96.85928133,97.07165372,97.45854413,97.47067613,97.47217096,97.55014065,97.48702919,97.15937272,97.13195499,97.17559288,97.18446175,97.51743084,97.43364463,97.58812482,97.86239735,98.04752634,98.09579299,98.48327953,99.32716652,100,101.0466295,101.483162,102.1208101,102.760515,103.5688499,104.414285,105.1435399,105.5326094,105.6949645
남원시,93.39323976,94.13038801,94.47927138,94.94322823,95.22534571,95.47923051,96.03019155,95.99131095,95.97331921,96.05118227,95.97697019,96.60170582,96.73991542,97.35955317,98.22817232,98.29710051,99.37947103,99.89335316,99.77453684,99.79649506,100.0798588,100.2191563,100.1712959,100.242144,100.5740725,100.7775538,100.5626566,100.2628436,100.1387046,100.0340511,99.74762464,99.57442269,99.46877875,99.46595441,99.64405243,99.61550118,99.52993188,99.48912403,99.42017521,99.09854777,98.93042106,98.82562449,98.72433658,98.54514876,98.3438227,98.31193946,98.34071478,98.40416148,98.44587834,98.47002981,98.47873486,98.4886808,98.5129496,98.57695572,98.60174242,98.66768848,98.88010339,99.05885342,99.19929281,99.38265747,99.57761181,99.7919265,100.0737098,100.4134989,100.5871779,100.6839422,101.0239493,101.0523722,101.0929745,101.1787582,101.4100388,101.5901399,101.7718487,102.0296153,102.1029027,102.0194615,102.2250076,101.9795715,102.0103164,102.0775769,102.0386605,101.7774222,101.5651778,101.7347486,101.7295552,101.5102577,101.2412716,100.9677406,100.8544639,100.7738233,100.7033598,100.6849137,100.6666496,100.5648405,100.0783093,99.70019387,99.47038253,99.62398051,99.68961711,99.74977076,99.70307848,99.70007849,99.78267015,100,100.2660178,100.856882,101.0805699,101.7669799,102.1340384,102.6900073,103.2842159,103.6147193,104.1757538
김제시,97.23989924,97.14273613,96.1551395,96.31770131,96.56164713,96.76753453,97.08568113,96.98612421,97.01335976,96.93598209,96.81949887,96.94495224,96.8945852,97.07297775,97.62631378,97.88853591,98.60521315,98.29304713,98.10677364,98.38469059,98.36773948,97.86788071,97.73610679,97.78993909,97.71567955,97.96516732,98.05109118,97.87526694,97.87526694,97.94446337,98.09374822,97.98948125,98.03036926,98.1238282,98.19462737,98.32616742,98.45295008,98.34269112,98.24568448,98.16276133,98.09261694,98.01086423,97.94748619,97.91325193,97.82527617,97.86813997,97.79655023,97.35316051,96.78846692,96.59304475,96.48406804,96.4798921,96.32648756,96.14431095,96.10144637,96.23161753,96.3613517,96.32844321,96.40443269,96.51295824,96.68557654,96.74054942,96.85980448,96.40334437,96.65696654,96.5804706,96.31914304,96.11557219,95.95425482,95.63572923,95.33215787,95.27867699,95.84487573,96.88932258,96.87187285,96.93830886,97.01699526,97.35702431,97.51333299,97.53730091,97.34290199,97.20399278,97.29471325,97.38050751,97.5871787,97.30048796,97.61838698,97.57551422,97.56307518,97.56307518,97.56307518,97.55158864,97.59077363,97.78953755,97.91636027,98.15306743,98.22122785,98.62847981,98.7339375,98.8233432,99.05605997,99.18097128,99.54261773,100,100.6387994,101.1122166,101.7643214,101.8007766,101.5600153,101.7397945,101.6120037,101.4864018,101.5480594
전라남도,95.10071766,94.94484058,94.89505729,94.6361249,94.44719328,94.2188907,94.08128057,93.92409402,93.6146306,93.35850472,93.1589809,93.12989608,93.02050895,92.89595601,92.68351041,92.56814304,92.36578197,92.34914254,92.19631028,91.98945407,91.70899244,91.5004094,91.47015734,91.40320671,91.33833269,91.20582985,91.12272543,90.88172692,90.86212449,90.91201033,90.90974337,91.05057265,91.14712641,91.24189916,91.33750018,91.47781563,91.76785588,91.93472991,92.09502126,92.19992332,92.26515346,92.39490927,92.57497398,92.59104102,92.71265273,92.86030279,92.92924067,93.07723752,93.24793478,93.41400386,93.51106109,93.54244435,93.64795442,93.79017382,94.01186506,94.22318056,94.3696807,94.6955049,94.89243941,95.09009806,95.3501077,95.47636407,95.69657952,95.94755818,96.11341256,96.2167752,96.17809801,96.17775445,96.23846063,96.40326438,96.51851227,96.72768892,96.9925139,97.1426867,97.22259779,97.25944264,97.27820346,97.35909341,97.30252868,97.24177551,97.17654457,97.20876939,97.19996055,97.25934216,97.26989556,97.21926314,97.2702492,97.31353596,97.3062297,97.2281558,97.19058707,97.29175374,97.44127911,97.70775669,97.85932055,98.13278181,98.48765336,98.85110555,99.03627943,99.13259889,99.18699455,99.33032246,99.48822544,100,100.3693384,100.8448999,101.348566,101.6985687,101.9628302,102.0933005,102.1073809,102.0509623,101.912481
목포시,106.6227511,106.6938627,106.481507,106.0071448,105.8479434,105.2864013,105.0868596,104.8800645,104.2372741,103.870058,103.4941007,103.2845432,103.1984085,102.9789159,102.5385979,102.4170114,102.1363808,102.1433904,101.9207227,101.8157195,101.5921205,101.313638,101.3094547,101.3803668,101.3947705,101.3215682,101.1359797,100.8186405,100.6306433,100.4660188,100.3967186,100.9797313,101.2588518,101.51393,102.0568682,102.7930405,103.4105418,103.7153948,103.9251943,103.9564581,103.9083663,103.8829307,103.8558847,103.7473066,103.6703705,103.5827221,103.6447485,103.8335712,103.9531183,104.073299,104.3418475,104.4651737,104.6094789,104.799682,105.0261514,105.1463335,105.1497029,105.4424606,105.6306427,106.0050157,106.2854985,106.2973781,106.3751727,106.4506091,106.3947328,106.3918926,105.9457944,105.5722483,105.4734982,105.2503998,105.0868632,105.0527806,105.0294538,105.0243841,105.029376,104.9442152,104.8320548,104.7167328,104.5723422,104.4383743,104.2713942,104.0708901,103.835427,103.6432714,103.4957045,103.3421326,103.1530243,103.0259595,102.8837968,102.7078689,102.5323412,102.3001658,102.1642546,101.8318302,101.496039,101.243322,101.0207458,100.8082058,100.7082312,100.0663138,99.58755872,99.59513745,99.49132779,100,100.350978,100.8131904,101.3305948,101.6377847,101.7773454,101.8674508,102.0307478,102.1060168,102.2204165
여수시,82.72297583,82.56135869,82.52302432,82.4529038,82.38326485,82.44570293,82.42360953,82.30428234,82.13816296,82.04647704,81.96368631,81.95196736,81.91410073,81.85009975,81.84808993,81.75288179,81.60206892,81.6467126,81.56719582,81.42105451,81.22702133,81.18975497,81.24355059,81.1328699,81.11263143,80.88532648,80.80094528,80.54660534,80.68699501,80.68795732,80.68903398,80.81092121,80.93147494,80.88985071,80.81329482,80.7487473,81.09043679,81.09948303,81.25763655,81.44951726,81.57188642,81.82225299,82.07550901,82.10968192,82.50027273,82.85641742,83.0094518,83.19308134,83.59574743,83.91728758,84.00896846,84.07590841,84.27828719,84.59004027,85.1181903,85.58767463,85.91390251,86.35856145,86.69079239,86.94467177,87.30650993,87.69594965,88.36062683,89.02563508,89.71338105,90.09303323,90.40266037,90.70644999,90.9221896,91.27933775,91.53246251,91.89081558,92.18499174,92.15719803,92.11149057,92.07009432,91.87241285,91.77561362,91.57184577,91.49474483,91.57631013,91.81254972,91.94244222,92.17503137,92.42343218,92.57750576,92.74493324,92.91756682,93.02758221,93.08344887,93.14091321,93.50315257,93.91161101,94.49313973,94.94042751,95.59703766,96.28950899,97.03493354,97.47141428,98.05599939,98.43026071,98.74973171,99.12845832,100,100.4432427,100.9985739,101.748522,102.0776471,102.2304109,102.2692592,102.181002,101.9980003,101.7719741
순천시,94.07961882,93.62756385,93.58330441,93.19468885,92.66027105,92.3513903,91.97439036,91.68834286,91.33792206,91.06287698,90.81308361,90.76416449,90.58433679,90.37412488,90.10143948,89.97889014,89.70933945,89.39237309,89.22738526,88.99199053,88.77294395,88.46117059,88.23583466,87.96023766,87.77258993,87.59418596,87.43198858,87.11153499,86.84038616,86.60700491,86.39493845,86.13960396,85.94586845,85.92791324,85.83760994,85.770668,85.81230694,86.0055897,86.2054872,86.30618298,86.37122009,86.60073993,87.02608205,87.18250787,87.39978035,87.78059683,87.86616825,88.128421,88.28187053,88.45454804,88.52485203,88.57346616,88.67922541,88.85574206,89.10929306,89.36240917,89.62471041,90.01987899,90.19967485,90.27374278,90.38595018,90.4503758,90.5017582,90.62819644,90.64300413,90.64955267,90.65701235,90.64717984,90.68872749,91.04709841,91.25348954,91.56588112,91.99520274,92.39795037,92.61140309,92.63103326,92.70264353,92.95009105,92.9929289,93.04194889,93.06187,93.24388071,93.38543501,93.57771169,93.6992117,93.7779353,93.99022675,94.14487362,94.24923677,94.2645461,94.43977662,94.85178531,95.26167007,95.93982816,96.46541655,97.14249559,97.98369161,98.64612564,98.95862786,99.17479435,99.40835123,99.54854731,99.66691669,100,100.3826716,100.8615847,101.1357147,101.4246744,101.7164428,101.9255905,101.7674009,101.6749056,101.258806
나주시,100.3740805,100.3013047,100.2560818,100.8639389,101.2018309,101.4575106,101.8068107,102.043694,102.2199248,101.7916654,101.7562058,101.7075491,101.5696205,101.4697882,101.421022,101.398233,101.500306,101.7283383,101.6473246,101.9759376,101.6444133,101.7180982,102.1468932,102.189599,102.0815827,102.1309612,102.2145047,102.3227454,102.9357209,103.8813685,104.7430873,105.3893498,105.5927128,105.6668374,105.1609589,105.0475239,105.2221055,105.3687899,105.6297847,105.6496248,105.5649654,105.3985198,105.3546519,105.1937923,105.1232028,104.6373949,104.4664624,104.338645,104.1678245,103.8711824,103.7428647,103.6366106,103.6966301,103.3953186,102.8487145,102.9657975,103.5637409,104.7778415,105.0317071,105.2234288,105.2528199,105.2528199,105.3133502,105.5395274,105.7144712,105.7191011,105.536979,105.4486537,105.6664791,105.9358903,106.1201259,106.3128576,106.7735533,107.1945943,107.2996295,107.2605103,107.0918251,106.9022232,106.6491206,106.1865954,105.4750638,105.0395723,104.7442187,104.6363557,104.2612894,103.4189303,103.2414662,103.0216328,102.7399563,102.2332243,101.8489555,101.5949825,101.3189589,101.1938877,100.6920937,100.12687,99.76110995,99.72333777,99.37953698,99.13740652,98.91494882,98.89876322,99.28121344,100,100.8107579,102.084784,103.2011794,104.3451078,105.0493286,105.6236155,106.1818623,106.576972,106.9074646
광양시,98.29510212,98.01108232,97.90770068,97.47347551,97.2186107,97.12115806,97.07566483,96.90805404,96.61914391,96.29242381,95.99824949,95.62489767,95.23236968,94.9867944,94.71404973,94.47153319,94.22057378,93.96039188,93.49062788,92.7937476,91.92997055,91.43725987,91.04704852,90.89059861,90.64302865,90.49393405,90.38657344,90.25179635,90.25466814,90.30495207,90.30758965,90.23988343,90.2684101,90.30235619,90.31067821,90.21379818,90.19718882,90.07706231,90.00757782,89.97472162,90.05402587,90.04821138,90.11441153,90.13950328,90.07549707,90.02868029,90.00189562,89.91981901,89.89404681,89.89309596,89.84775439,89.6741996,89.53527626,89.37653568,89.24711904,89.20189771,89.00687183,88.86679255,88.90721047,88.94959263,89.30786929,89.35723542,89.47696002,89.61785591,89.5965855,89.63033742,89.77104695,89.96284011,90.02911464,90.13084209,90.27508018,90.40364365,90.66345738,90.74825717,90.88111957,91.28677175,91.88467162,92.55124616,92.91234437,93.04696095,93.10868335,93.21010013,93.32566675,93.44570342,93.58064915,93.64814869,93.95989043,94.24424444,94.38633892,94.41751513,94.43683898,94.5665249,94.9068932,95.48629379,95.95202024,96.5362644,97.21492077,97.97864896,98.45504312,98.97008944,99.23950863,99.47650941,99.73758182,100,100.2621528,100.4525687,100.5899059,100.7504497,100.8724481,100.7972832,100.6312813,100.2859519,99.91612798
무안군,96.16085968,96.43496914,97.22907987,97.05993504,97.4328271,97.02517229,96.22849881,96.33540165,96.33127475,95.69470956,95.6583664,97.70944788,98.18128364,98.83749267,98.95705129,98.97611429,98.10072416,98.02620812,98.81854399,98.67258446,98.79257781,98.73787906,98.77433153,98.92580796,98.87308117,99.08149132,99.66143338,99.56814505,100.4694659,101.531839,102.6167533,103.692112,104.5338988,105.4062215,106.0490261,106.4313084,107.6660334,108.7828966,109.2697537,109.8063166,110.0989562,110.3360892,110.5693624,110.4585266,110.3542986,110.5202498,110.5157594,110.5613492,110.6826605,110.7705287,110.91199,110.9027423,111.058802,111.2366392,111.3418925,111.4577408,111.4074888,111.5065154,111.5503838,111.7773177,112.0188901,112.0501888,112.2222764,112.2812009,111.9418569,111.9344898,110.7028172,110.1748737,110.0381124,109.9433248,109.7170919,109.8510436,110.0158777,110.151025,110.1520254,110.0792263,109.7198207,108.9813946,108.5294055,108.1038981,107.7880695,107.6518622,107.3427082,106.9858151,105.8891319,105.2649574,104.8661345,104.4439929,103.769307,103.2353305,102.5008202,102.0284984,101.6557894,100.9735173,100.3759325,100.0938218,99.68601628,99.17340126,99.19374725,99.23736221,99.2083687,99.24936527,99.35327797,100,100.6022946,101.1760553,101.9914804,103.8013994,104.9804637,105.6395353,105.9534394,105.9648444,106.0940508
경상북도,94.56300076,95.07670872,95.69708011,96.15792945,96.78666014,97.46776925,98.32842743,99.10224018,100.3483963,100.9058082,101.5663733,102.5429267,103.3320269,104.2330488,105.8813371,106.8688251,107.5265619,108.0980539,108.5057516,108.831409,109.06521,109.3153573,109.6767165,110.1451206,110.602936,111.0911668,111.5483849,111.971639,112.5318236,113.031901,113.3919535,113.889643,114.0853183,114.4611373,114.9764033,115.2152901,115.305988,115.1091746,114.9141246,114.7139487,114.3367517,113.9513057,113.4232368,112.8366884,112.2091446,111.6610545,111.2030538,110.9322636,110.5706979,110.0898415,109.8384756,109.4990776,109.1341442,108.6733364,108.2790643,107.9817003,107.5846235,107.2042242,106.8524881,106.3605702,105.9031757,105.4911749,104.9907249,104.637239,104.2508912,103.7700529,103.2643713,102.8157305,102.392727,101.741251,101.0999209,100.542888,100.0056537,99.25994396,98.64772087,98.12400275,97.61340079,96.84926477,96.27607704,95.72966945,95.28286816,94.79897616,94.3581545,93.99840412,93.69684729,93.35700338,93.05723008,92.91857663,92.78394508,92.60164047,92.45632834,92.35359883,92.66391696,93.11193378,93.40672489,93.53177862,93.79627695,94.65509117,95.84528854,96.83850497,97.51591948,98.19305503,99.00608178,100,100.683781,101.4966371,102.1065205,102.8834289,103.5214903,103.983232,104.2639371,104.3863179,104.4508412
포항시,88.72902847,89.14694953,90.111793,90.4879417,91.06329476,91.85506863,92.56037298,93.55799793,94.67202252,95.02546721,95.78285101,96.47038861,96.84887547,97.32304837,99.31249007,100.0786674,100.8740888,101.4997061,101.9023575,102.3044199,102.5090193,102.9590038,103.4451206,104.0552001,104.7293227,105.5059567,106.1846611,106.8560379,107.9346733,108.8699777,109.5218917,110.5605277,110.7457159,111.4991315,112.9442608,113.6750733,114.1348221,114.1395363,113.9325738,113.8442729,113.7720571,113.4551491,112.9071822,112.3307761,111.677759,111.130083,110.6245663,110.1931175,109.5877565,109.0268967,108.6564922,108.2885605,107.9081467,107.44183,107.0350204,106.7515161,106.4897055,106.069276,105.5977123,104.9553744,104.1914023,103.4725793,103.0130718,102.5747252,101.9860892,101.5081461,100.873999,100.2263196,99.56577949,98.69642618,97.86160604,97.02077817,96.59190973,95.88394575,95.40805625,94.67484592,93.87290038,92.80104892,92.01755013,91.43982044,91.08692465,90.68607684,90.28098606,90.04798168,89.92245422,89.72748152,89.62477208,89.62411691,89.65071922,89.65751924,89.69275767,89.73287724,90.31446353,90.98362075,91.53706626,91.92760883,92.62630437,94.16785857,96.16943964,97.5291141,98.43379225,99.07665927,99.66340085,100,100.3623399,101.262966,101.8349073,102.6733488,103.2602107,103.5069655,103.6586117,103.725424,103.7089614
경주시,92.04385705,92.60827685,93.31862639,93.65930999,94.31192291,94.98506656,96.15080836,97.37388302,98.90661611,99.07734661,99.94197791,101.0534365,101.9338756,103.2022168,104.9096478,106.2147162,107.6200454,108.6108884,109.2340019,110.2261792,110.9232035,111.2141656,111.9892787,112.7614022,113.2647797,113.795764,114.3283564,114.7189686,115.544189,116.258014,116.8243345,117.5146957,117.7157456,118.1012054,118.5930029,119.2516938,119.1260801,118.8577994,118.6155014,118.4430707,118.2085642,117.9470017,117.5022146,117.0611642,116.7063978,116.0959756,115.619058,115.0463628,114.4517774,113.810543,113.3537703,112.9554678,112.5862847,112.0650035,111.5206627,111.128722,110.7988899,110.3735111,109.9483231,109.3858328,108.8188405,108.4851164,108.1136961,107.7664936,107.1195182,105.579543,104.5195348,103.882286,103.1017878,101.432729,99.58776517,98.70269442,97.40469666,96.36261608,95.11940029,94.28184373,93.35773095,92.32918102,91.69274205,91.45198266,90.83290565,90.38704507,90.11200724,89.66145043,89.4512955,89.4313413,89.61652943,89.7833904,89.98860745,90.08597151,90.28617211,90.44046615,90.62978343,90.99987813,91.44178324,91.78118578,92.22994985,93.79902211,96.23567433,97.57496453,98.21258875,98.90597795,99.46023335,100,100.4340114,100.8664853,101.1165362,102.0531593,102.7246416,103.3334372,103.7434642,103.8602386,104.1662786
김천시,111.7742221,111.7742221,111.9370989,111.9370989,112.2474166,112.3949713,112.3443733,112.3063565,112.4052669,112.4429747,112.8572517,113.5341328,114.4010338,115.130821,115.6416271,115.8188926,115.9566776,116.0829802,116.341741,116.3292568,116.6605527,116.8436891,116.8909936,116.9866699,116.8977676,116.8422662,117.0393252,117.1802653,117.6110086,117.4149893,117.2131763,117.0072852,116.8123902,116.9900016,117.3614388,117.5184109,117.0013278,116.7865836,116.699144,116.4588111,116.2977365,115.831549,115.3335441,114.614687,114.002279,113.6880197,113.2269059,112.9905033,112.9416428,112.7005246,112.4340202,112.1125028,111.7611694,111.338372,110.8064714,110.6081789,110.4944479,110.455945,110.3538973,110.1753981,109.9782237,109.4039371,109.272914,109.6260395,109.5471123,109.1105463,108.7341828,107.8548496,107.6354999,107.2152108,106.9186469,106.1394854,105.2383647,104.6369354,102.9806216,102.4904144,101.7808222,100.2994768,99.37847716,98.61178386,97.95470312,97.45005744,97.22735938,96.52438099,95.78442093,95.01114229,94.20950062,94.02874132,93.74633347,93.15810462,92.63904493,92.4130037,92.44962033,92.14658917,91.13129045,90.7239011,90.29832141,90.20999214,91.51775331,93.48846627,94.70937022,95.67625928,97.43046256,100,101.3532242,102.4934293,103.3559803,104.239307,105.0452482,105.5867919,105.9143117,106.01859,106.1181804
안동시,102.2925961,102.3901969,102.2164523,102.1646538,102.7382007,103.201865,103.3147587,103.3070323,104.89058,105.5848665,105.6010874,105.7039886,105.8897532,106.0109342,108.231315,108.8067781,109.4023012,109.7402259,110.3991182,110.6583284,110.8516904,111.2959345,111.5872886,111.8142676,112.0572116,112.3379344,112.3557562,112.7072317,112.812884,113.0393187,113.1882659,113.1751117,113.1355307,112.9874651,113.1392275,113.1000851,113.289769,113.1449801,113.1469533,113.0370018,112.9624476,113.0444966,112.9332862,112.8521347,112.8488672,112.7008478,112.8359489,112.7456647,112.719101,112.5776613,112.5205237,112.3862885,112.4185237,112.4777713,112.4011164,112.2787333,111.6727842,111.0235237,110.4886375,109.5658301,109.3574188,108.9878794,106.4852883,105.683021,105.1134044,103.9602674,103.7569548,103.5283956,103.2929648,101.8961625,101.1865671,100.8779277,100.1098158,98.65532234,97.89434037,97.69812273,97.51636857,96.92897987,96.69857927,96.42699644,95.947154,95.70414972,95.67798808,95.64360914,95.48541707,95.43599889,95.33935631,95.31627856,95.26747987,95.17408559,95.14422925,95.05860004,95.0124208,94.93152673,94.79379007,94.58473315,94.665081,94.73144052,95.08470167,95.33590898,95.61690459,96.42327967,97.46296211,100,101.3569028,103.5544211,104.6314468,105.8907028,106.68568,107.858915,108.5050418,109.1242005,109.4535369
